Term	Ont	N	DE	P.DE	FDR	ratio
GO:0033029	regulation of neutrophil apoptotic process	BP	7	0	1	1	0
GO:0033031	positive regulation of neutrophil apoptotic process	BP	4	0	1	1	0
GO:0033034	positive regulation of myeloid cell apoptotic process	BP	6	0	1	1	0
GO:0045590	negative regulation of regulatory T cell differentiation	BP	5	0	1	1	0
GO:1900623	regulation of monocyte aggregation	BP	2	0	1	1	0
GO:1900625	positive regulation of monocyte aggregation	BP	2	0	1	1	0
GO:2000392	regulation of lamellipodium morphogenesis	BP	9	0	1	1	0
GO:0001971	negative regulation of activation of membrane attack complex	BP	3	0	1	1	0
GO:0030948	negative regulation of vascular endothelial growth factor receptor signaling pathway	BP	12	0	1	1	0
GO:0090272	negative regulation of fibroblast growth factor production	BP	3	0	1	1	0
GO:1903659	regulation of complement-dependent cytotoxicity	BP	7	0	1	1	0
GO:1903660	negative regulation of complement-dependent cytotoxicity	BP	4	0	1	1	0
GO:0010633	negative regulation of epithelial cell migration	BP	15	0	1	1	0
GO:2001046	positive regulation of integrin-mediated signaling pathway	BP	15	0	1	1	0
GO:0002578	negative regulation of antigen processing and presentation	BP	5	0	1	1	0
GO:0002605	negative regulation of dendritic cell antigen processing and presentation	BP	3	0	1	1	0
GO:0014905	myoblast fusion involved in skeletal muscle regeneration	BP	5	0	1	1	0
GO:0035783	CD4-positive, alpha-beta T cell costimulation	BP	2	0	1	1	0
GO:0050861	positive regulation of B cell receptor signaling pathway	BP	5	0	1	1	0
GO:0070861	regulation of protein exit from endoplasmic reticulum	BP	21	0	1	1	0
GO:0070863	positive regulation of protein exit from endoplasmic reticulum	BP	10	0	1	1	0
GO:0090716	adaptive immune memory response	BP	3	0	1	1	0
GO:1904350	regulation of protein catabolic process in the vacuole	BP	11	0	1	1	0
GO:1904352	positive regulation of protein catabolic process in the vacuole	BP	5	0	1	1	0
GO:1905674	regulation of adaptive immune memory response	BP	2	0	1	1	0
GO:1905676	positive regulation of adaptive immune memory response	BP	1	0	1	1	0
GO:0032713	negative regulation of interleukin-4 production	BP	5	0	1	1	0
GO:0002887	negative regulation of myeloid leukocyte mediated immunity	BP	7	0	1	1	0
GO:0032604	granulocyte macrophage colony-stimulating factor production	BP	8	0	1	1	0
GO:0032645	regulation of granulocyte macrophage colony-stimulating factor production	BP	8	0	1	1	0
GO:0032685	negative regulation of granulocyte macrophage colony-stimulating factor production	BP	1	0	1	1	0
GO:0032701	negative regulation of interleukin-18 production	BP	2	0	1	1	0
GO:0043305	negative regulation of mast cell degranulation	BP	3	0	1	1	0
GO:0002644	negative regulation of tolerance induction	BP	1	0	1	1	0
GO:0002665	negative regulation of T cell tolerance induction	BP	1	0	1	1	0
GO:0002668	negative regulation of T cell anergy	BP	1	0	1	1	0
GO:0002912	negative regulation of lymphocyte anergy	BP	1	0	1	1	0
GO:0030913	paranodal junction assembly	BP	7	0	1	1	0
GO:0006997	nucleus organization	BP	139	0	1	1	0
GO:0006998	nuclear envelope organization	BP	58	0	1	1	0
GO:0007077	mitotic nuclear membrane disassembly	BP	6	0	1	1	0
GO:0030397	membrane disassembly	BP	11	0	1	1	0
GO:0051081	nuclear membrane disassembly	BP	10	0	1	1	0
GO:0071763	nuclear membrane organization	BP	38	0	1	1	0
GO:0110030	regulation of G2/MI transition of meiotic cell cycle	BP	6	0	1	1	0
GO:0110032	positive regulation of G2/MI transition of meiotic cell cycle	BP	3	0	1	1	0
GO:1901993	regulation of meiotic cell cycle phase transition	BP	11	0	1	1	0
GO:1901995	positive regulation of meiotic cell cycle phase transition	BP	3	0	1	1	0
GO:1904054	regulation of cholangiocyte proliferation	BP	7	0	1	1	0
GO:1904056	positive regulation of cholangiocyte proliferation	BP	3	0	1	1	0
GO:1990705	cholangiocyte proliferation	BP	9	0	1	1	0
GO:0006213	pyrimidine nucleoside metabolic process	BP	13	0	1	1	0
GO:0046104	thymidine metabolic process	BP	6	0	1	1	0
GO:0046105	thymidine biosynthetic process	BP	4	0	1	1	0
GO:0046120	deoxyribonucleoside biosynthetic process	BP	4	0	1	1	0
GO:0046125	pyrimidine deoxyribonucleoside metabolic process	BP	8	0	1	1	0
GO:0046126	pyrimidine deoxyribonucleoside biosynthetic process	BP	4	0	1	1	0
GO:0046134	pyrimidine nucleoside biosynthetic process	BP	6	0	1	1	0
GO:0048308	organelle inheritance	BP	15	0	1	1	0
GO:0048313	Golgi inheritance	BP	15	0	1	1	0
GO:0061523	cilium disassembly	BP	13	0	1	1	0
GO:0062033	positive regulation of mitotic sister chromatid segregation	BP	6	0	1	1	0
GO:0072528	pyrimidine-containing compound biosynthetic process	BP	37	0	1	1	0
GO:0090166	Golgi disassembly	BP	6	0	1	1	0
GO:0090592	DNA synthesis involved in DNA replication	BP	25	0	1	1	0
GO:0120261	regulation of heterochromatin organization	BP	14	0	1	1	0
GO:1902275	regulation of chromatin organization	BP	30	0	1	1	0
GO:1904860	DNA synthesis involved in mitotic DNA replication	BP	4	0	1	1	0
GO:1905446	regulation of mitochondrial ATP synthesis coupled electron transport	BP	3	0	1	1	0
GO:1905448	positive regulation of mitochondrial ATP synthesis coupled electron transport	BP	1	0	1	1	0
GO:1990506	mitotic DNA-templated DNA replication	BP	2	0	1	1	0
GO:0001109	promoter clearance during DNA-templated transcription	BP	9	0	1	1	0
GO:0001111	RNA polymerase II promoter clearance	BP	9	0	1	1	0
GO:0007097	nuclear migration	BP	32	0	1	1	0
GO:0048664	neuron fate determination	BP	3	0	1	1	0
GO:0051645	Golgi localization	BP	15	0	1	1	0
GO:0051647	nucleus localization	BP	40	0	1	1	0
GO:0051683	establishment of Golgi localization	BP	8	0	1	1	0
GO:0051835	positive regulation of synapse structural plasticity	BP	4	0	1	1	0
GO:0060501	positive regulation of epithelial cell proliferation involved in lung morphogenesis	BP	6	0	1	1	0
GO:0086100	endothelin receptor signaling pathway	BP	13	0	1	1	0
GO:0090135	actin filament branching	BP	2	0	1	1	0
GO:2000794	regulation of epithelial cell proliferation involved in lung morphogenesis	BP	8	0	1	1	0
GO:0000727	double-strand break repair via break-induced replication	BP	12	0	1	1	0
GO:0071163	DNA replication preinitiation complex assembly	BP	4	0	1	1	0
GO:1902977	mitotic DNA replication preinitiation complex assembly	BP	1	0	1	1	0
GO:0010571	positive regulation of nuclear cell cycle DNA replication	BP	6	0	1	1	0
GO:0033262	regulation of nuclear cell cycle DNA replication	BP	11	0	1	1	0
GO:0002159	desmosome assembly	BP	6	0	1	1	0
GO:0002934	desmosome organization	BP	11	0	1	1	0
GO:0010955	negative regulation of protein processing	BP	18	0	1	1	0
GO:0030517	negative regulation of axon extension	BP	35	0	1	1	0
GO:0035847	uterine epithelium development	BP	2	0	1	1	0
GO:0050771	negative regulation of axonogenesis	BP	56	0	1	1	0
GO:0060065	uterus development	BP	22	0	1	1	0
GO:0060605	tube lumen cavitation	BP	5	0	1	1	0
GO:0060662	salivary gland cavitation	BP	5	0	1	1	0
GO:0060693	regulation of branching involved in salivary gland morphogenesis	BP	10	0	1	1	0
GO:0099576	regulation of protein catabolic process at postsynapse, modulating synaptic transmission	BP	6	0	1	1	0
GO:1903318	negative regulation of protein maturation	BP	18	0	1	1	0
GO:0021957	corticospinal tract morphogenesis	BP	10	0	1	1	0
GO:0033625	positive regulation of integrin activation	BP	10	0	1	1	0
GO:0033626	positive regulation of integrin activation by cell surface receptor linked signal transduction	BP	2	0	1	1	0
GO:0097104	postsynaptic membrane assembly	BP	9	0	1	1	0
GO:0097118	neuroligin clustering involved in postsynaptic membrane assembly	BP	4	0	1	1	0
GO:0097119	postsynaptic density protein 95 clustering	BP	12	0	1	1	0
GO:1902897	regulation of postsynaptic density protein 95 clustering	BP	5	0	1	1	0
GO:0001886	endothelial cell morphogenesis	BP	16	0	1	1	0
GO:0001955	blood vessel maturation	BP	6	0	1	1	0
GO:0099560	synaptic membrane adhesion	BP	45	0	1	1	0
GO:0007099	centriole replication	BP	43	0	1	1	0
GO:0030174	regulation of DNA-templated DNA replication initiation	BP	8	0	1	1	0
GO:0031445	regulation of heterochromatin formation	BP	12	0	1	1	0
GO:0031453	positive regulation of heterochromatin formation	BP	2	0	1	1	0
GO:0031848	protection from non-homologous end joining at telomere	BP	11	0	1	1	0
GO:0032298	positive regulation of DNA-templated DNA replication initiation	BP	2	0	1	1	0
GO:0098534	centriole assembly	BP	45	0	1	1	0
GO:0120186	negative regulation of protein localization to chromatin	BP	8	0	1	1	0
GO:0120263	positive regulation of heterochromatin organization	BP	2	0	1	1	0
GO:1905269	positive regulation of chromatin organization	BP	3	0	1	1	0
GO:1905634	regulation of protein localization to chromatin	BP	11	0	1	1	0
GO:0071362	cellular response to ether	BP	10	0	1	1	0
GO:1904636	response to ionomycin	BP	4	0	1	1	0
GO:1904637	cellular response to ionomycin	BP	4	0	1	1	0
GO:0022038	corpus callosum development	BP	30	0	1	1	0
GO:0031914	negative regulation of synaptic plasticity	BP	7	0	1	1	0
GO:0034350	regulation of glial cell apoptotic process	BP	17	0	1	1	0
GO:0034352	positive regulation of glial cell apoptotic process	BP	4	0	1	1	0
GO:0042501	serine phosphorylation of STAT protein	BP	6	0	1	1	0
GO:1903234	negative regulation of calcium ion-dependent exocytosis of neurotransmitter	BP	1	0	1	1	0
GO:1905806	regulation of synapse pruning	BP	10	0	1	1	0
GO:2000301	negative regulation of synaptic vesicle exocytosis	BP	6	0	1	1	0
GO:0021586	pons maturation	BP	3	0	1	1	0
GO:0021718	superior olivary nucleus development	BP	2	0	1	1	0
GO:0021722	superior olivary nucleus maturation	BP	2	0	1	1	0
GO:0070315	G1 to G0 transition involved in cell differentiation	BP	4	0	1	1	0
GO:0045656	negative regulation of monocyte differentiation	BP	5	0	1	1	0
GO:0071025	RNA surveillance	BP	41	0	1	1	0
GO:0071027	nuclear RNA surveillance	BP	36	0	1	1	0
GO:0160240	RNA polymerase II transcription initiation surveillance	BP	21	0	1	1	0
GO:0061026	cardiac muscle tissue regeneration	BP	5	0	1	1	0
GO:0071460	cellular response to cell-matrix adhesion	BP	3	0	1	1	0
GO:0071493	cellular response to UV-B	BP	12	0	1	1	0
GO:0090402	oncogene-induced cell senescence	BP	5	0	1	1	0
GO:1905178	regulation of cardiac muscle tissue regeneration	BP	2	0	1	1	0
GO:1905179	negative regulation of cardiac muscle tissue regeneration	BP	2	0	1	1	0
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	BP	9	0	1	1	0
GO:0071236	cellular response to antibiotic	BP	14	0	1	1	0
GO:1902746	regulation of lens fiber cell differentiation	BP	8	0	1	1	0
GO:1904031	positive regulation of cyclin-dependent protein kinase activity	BP	10	0	1	1	0
GO:0071514	genomic imprinting	BP	23	0	1	1	0
GO:0000731	DNA synthesis involved in DNA repair	BP	16	0	1	1	0
GO:0000098	sulfur amino acid catabolic process	BP	4	0	1	1	0
GO:0019448	L-cysteine catabolic process	BP	2	0	1	1	0
GO:0019452	taurine biosynthetic process from L-cysteine	BP	2	0	1	1	0
GO:0019530	taurine metabolic process	BP	9	0	1	1	0
GO:0019694	alkanesulfonate metabolic process	BP	9	0	1	1	0
GO:0042412	taurine biosynthetic process	BP	4	0	1	1	0
GO:0046305	alkanesulfonate biosynthetic process	BP	4	0	1	1	0
GO:0046439	L-cysteine metabolic process	BP	4	0	1	1	0
GO:0097184	response to azide	BP	1	0	1	1	0
GO:0035720	intraciliary anterograde transport	BP	20	0	1	1	0
GO:0120093	regulation of peptidyl-lysine crotonylation	BP	1	0	1	1	0
GO:0120094	negative regulation of peptidyl-lysine crotonylation	BP	1	0	1	1	0
GO:0140066	peptidyl-lysine crotonylation	BP	2	0	1	1	0
GO:0002432	granuloma formation	BP	4	0	1	1	0
GO:0060644	mammary gland epithelial cell differentiation	BP	13	0	1	1	0
GO:0006337	nucleosome disassembly	BP	17	0	1	1	0
GO:0032986	protein-DNA complex disassembly	BP	19	0	1	1	0
GO:0034728	nucleosome organization	BP	68	0	1	1	0
GO:0001736	establishment of planar polarity	BP	33	0	1	1	0
GO:0007164	establishment of tissue polarity	BP	33	0	1	1	0
GO:0042249	establishment of planar polarity of embryonic epithelium	BP	5	0	1	1	0
GO:0048104	establishment of body hair or bristle planar orientation	BP	3	0	1	1	0
GO:0048105	establishment of body hair planar orientation	BP	3	0	1	1	0
GO:0060448	dichotomous subdivision of terminal units involved in lung branching	BP	2	0	1	1	0
GO:0060488	orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis	BP	1	0	1	1	0
GO:0060489	planar dichotomous subdivision of terminal units involved in lung branching morphogenesis	BP	1	0	1	1	0
GO:0060490	lateral sprouting involved in lung morphogenesis	BP	1	0	1	1	0
GO:0090251	protein localization involved in establishment of planar polarity	BP	2	0	1	1	0
GO:0097475	motor neuron migration	BP	7	0	1	1	0
GO:0000132	establishment of mitotic spindle orientation	BP	34	0	1	1	0
GO:0034080	CENP-A containing chromatin assembly	BP	10	0	1	1	0
GO:0040001	establishment of mitotic spindle localization	BP	38	0	1	1	0
GO:0051293	establishment of spindle localization	BP	53	0	1	1	0
GO:0051294	establishment of spindle orientation	BP	41	0	1	1	0
GO:0051382	kinetochore assembly	BP	28	0	1	1	0
GO:0051383	kinetochore organization	BP	32	0	1	1	0
GO:0061644	protein localization to CENP-A containing chromatin	BP	2	0	1	1	0
GO:0051316	attachment of meiotic spindle microtubules to kinetochore	BP	1	0	1	1	0
GO:0051455	spindle attachment to meiosis I kinetochore	BP	1	0	1	1	0
GO:0042074	cell migration involved in gastrulation	BP	11	0	1	1	0
GO:0061371	determination of heart left/right asymmetry	BP	48	0	1	1	0
GO:2000380	regulation of mesoderm development	BP	3	0	1	1	0
GO:2000381	negative regulation of mesoderm development	BP	2	0	1	1	0
GO:0002434	immune complex clearance	BP	5	0	1	1	0
GO:0003406	retinal pigment epithelium development	BP	10	0	1	1	0
GO:0046548	retinal rod cell development	BP	13	0	1	1	0
GO:0060219	camera-type eye photoreceptor cell differentiation	BP	26	0	1	1	0
GO:0060221	retinal rod cell differentiation	BP	19	0	1	1	0
GO:0009826	unidimensional cell growth	BP	4	0	1	1	0
GO:0010593	negative regulation of lamellipodium assembly	BP	4	0	1	1	0
GO:0010771	negative regulation of cell morphogenesis	BP	1	0	1	1	0
GO:0030043	actin filament fragmentation	BP	4	0	1	1	0
GO:0040019	positive regulation of embryonic development	BP	16	0	1	1	0
GO:0051510	regulation of unidimensional cell growth	BP	1	0	1	1	0
GO:0051511	negative regulation of unidimensional cell growth	BP	1	0	1	1	0
GO:0071963	establishment or maintenance of cell polarity regulating cell shape	BP	6	0	1	1	0
GO:0071964	establishment of cell polarity regulating cell shape	BP	1	0	1	1	0
GO:1902463	protein localization to cell leading edge	BP	6	0	1	1	0
GO:1902744	negative regulation of lamellipodium organization	BP	7	0	1	1	0
GO:1905871	regulation of protein localization to cell leading edge	BP	3	0	1	1	0
GO:1905873	positive regulation of protein localization to cell leading edge	BP	1	0	1	1	0
GO:1905875	negative regulation of postsynaptic density organization	BP	1	0	1	1	0
GO:2000310	regulation of NMDA receptor activity	BP	17	0	1	1	0
GO:2000769	regulation of establishment or maintenance of cell polarity regulating cell shape	BP	2	0	1	1	0
GO:2000771	positive regulation of establishment or maintenance of cell polarity regulating cell shape	BP	2	0	1	1	0
GO:2000782	regulation of establishment of cell polarity regulating cell shape	BP	1	0	1	1	0
GO:2000784	positive regulation of establishment of cell polarity regulating cell shape	BP	1	0	1	1	0
GO:2000812	regulation of barbed-end actin filament capping	BP	6	0	1	1	0
GO:2000814	positive regulation of barbed-end actin filament capping	BP	2	0	1	1	0
GO:1903845	negative regulation of cellular response to transforming growth factor beta stimulus	BP	3	0	1	1	0
GO:1903943	regulation of hepatocyte apoptotic process	BP	6	0	1	1	0
GO:1903944	negative regulation of hepatocyte apoptotic process	BP	6	0	1	1	0
GO:2000345	regulation of hepatocyte proliferation	BP	19	0	1	1	0
GO:2000347	positive regulation of hepatocyte proliferation	BP	13	0	1	1	0
GO:0030321	transepithelial chloride transport	BP	6	0	1	1	0
GO:0033005	positive regulation of mast cell activation	BP	4	0	1	1	0
GO:0051454	intracellular pH elevation	BP	8	0	1	1	0
GO:0070166	enamel mineralization	BP	17	0	1	1	0
GO:0070170	regulation of tooth mineralization	BP	9	0	1	1	0
GO:0070172	positive regulation of tooth mineralization	BP	5	0	1	1	0
GO:0070173	regulation of enamel mineralization	BP	5	0	1	1	0
GO:0070175	positive regulation of enamel mineralization	BP	3	0	1	1	0
GO:1904444	regulation of establishment of Sertoli cell barrier	BP	2	0	1	1	0
GO:1904446	positive regulation of establishment of Sertoli cell barrier	BP	2	0	1	1	0
GO:1905460	negative regulation of vascular associated smooth muscle cell apoptotic process	BP	4	0	1	1	0
GO:2000077	negative regulation of type B pancreatic cell development	BP	1	0	1	1	0
GO:0019064	fusion of virus membrane with host plasma membrane	BP	4	0	1	1	0
GO:0033489	cholesterol biosynthetic process via desmosterol	BP	21	0	1	1	0
GO:0035754	B cell chemotaxis	BP	5	0	1	1	0
GO:0036196	zymosterol metabolic process	BP	16	0	1	1	0
GO:0036197	zymosterol biosynthetic process	BP	16	0	1	1	0
GO:0039663	membrane fusion involved in viral entry into host cell	BP	4	0	1	1	0
GO:1903913	regulation of fusion of virus membrane with host plasma membrane	BP	1	0	1	1	0
GO:1903914	negative regulation of fusion of virus membrane with host plasma membrane	BP	1	0	1	1	0
GO:0007100	mitotic centrosome separation	BP	12	0	1	1	0
GO:0046602	regulation of mitotic centrosome separation	BP	8	0	1	1	0
GO:0051299	centrosome separation	BP	17	0	1	1	0
GO:0006646	phosphatidylethanolamine biosynthetic process	BP	11	0	1	1	0
GO:0006657	CDP-choline pathway	BP	6	0	1	1	0
GO:0046337	phosphatidylethanolamine metabolic process	BP	25	0	1	1	0
GO:0033366	protein localization to secretory granule	BP	4	0	1	1	0
GO:0060452	positive regulation of cardiac muscle contraction	BP	8	0	1	1	0
GO:0061110	dense core granule biogenesis	BP	5	0	1	1	0
GO:1900738	positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway	BP	5	0	1	1	0
GO:1901079	positive regulation of relaxation of muscle	BP	5	0	1	1	0
GO:1901899	positive regulation of relaxation of cardiac muscle	BP	2	0	1	1	0
GO:2000705	regulation of dense core granule biogenesis	BP	3	0	1	1	0
GO:2000707	positive regulation of dense core granule biogenesis	BP	2	0	1	1	0
GO:2000359	regulation of binding of sperm to zona pellucida	BP	2	0	1	1	0
GO:2000360	negative regulation of binding of sperm to zona pellucida	BP	1	0	1	1	0
GO:0006580	ethanolamine metabolic process	BP	2	0	1	1	0
GO:0018342	protein prenylation	BP	10	0	1	1	0
GO:0018344	protein geranylgeranylation	BP	7	0	1	1	0
GO:0097354	prenylation	BP	11	0	1	1	0
GO:0014029	neural crest formation	BP	14	0	1	1	0
GO:0014030	mesenchymal cell fate commitment	BP	1	0	1	1	0
GO:0021511	spinal cord patterning	BP	12	0	1	1	0
